ping_id,vehicle_id,operator_id,lat,lon,speed_kmph,recorded_at,received_at
P-0008326,V-03,5,19.171423,72.953378,35.2,2026-06-17T07:07:00+05:30,2026-06-17T07:07:03+05:30
P-0008327,V-03,5,19.170869,72.95315,30.0,2026-06-17T07:07:10+05:30,2026-06-17T07:07:15+05:30
P-0008328,V-03,5,19.170727,72.953193,24.6,2026-06-17T07:07:20+05:30,2026-06-17T07:07:24+05:30
P-0008329,V-03,5,19.170661,72.952802,25.0,2026-06-17T07:07:30+05:30,2026-06-17T07:07:31+05:30
P-0008330,V-03,5,19.170744,72.952269,29.0,2026-06-17T07:07:40+05:30,2026-06-17T07:07:43+05:30
P-0008331,V-03,5,19.170491,72.951939,25.6,2026-06-17T07:07:50+05:30,2026-06-17T07:07:51+05:30
P-0008332,V-03,5,19.170693,72.951887,25.8,2026-06-17T07:08:00+05:30,2026-06-17T07:08:05+05:30
P-0008333,V-03,5,19.170477,72.951717,26.5,2026-06-17T07:08:10+05:30,2026-06-17T07:08:13+05:30
P-0008334,V-03,5,19.17013,72.951285,32.9,2026-06-17T07:08:20+05:30,2026-06-17T07:08:22+05:30
P-0008335,V-03,5,19.169907,72.950892,26.7,2026-06-17T07:08:30+05:30,2026-06-17T07:08:32+05:30
P-0008336,V-03,5,19.170271,72.950989,32.0,2026-06-17T07:08:40+05:30,2026-06-17T07:08:44+05:30
P-0008337,V-03,5,19.169914,72.950611,33.4,2026-06-17T07:08:50+05:30,2026-06-17T07:08:54+05:30
P-0008338,V-03,5,19.169989,72.950267,34.7,2026-06-17T07:09:00+05:30,2026-06-17T07:09:05+05:30
P-0008339,V-03,5,19.169433,72.949856,28.1,2026-06-17T07:09:10+05:30,2026-06-17T07:09:12+05:30
P-0008340,V-03,5,19.16969,72.949845,31.8,2026-06-17T07:09:20+05:30,2026-06-17T07:09:23+05:30
P-0008341,V-03,5,19.169453,72.949268,30.3,2026-06-17T07:09:30+05:30,2026-06-17T07:09:31+05:30
P-0008342,V-03,5,19.16949,72.94929,27.8,2026-06-17T07:09:40+05:30,2026-06-17T07:09:44+05:30
P-0008343,V-03,5,19.169346,72.948809,23.2,2026-06-17T07:09:50+05:30,2026-06-17T07:09:51+05:30
P-0008344,V-03,5,19.16933,72.948707,30.6,2026-06-17T07:10:00+05:30,2026-06-17T07:10:01+05:30
P-0008345,V-03,5,19.169055,72.948479,25.1,2026-06-17T07:10:10+05:30,2026-06-17T07:10:14+05:30
P-0008346,V-03,5,19.169029,72.948117,32.7,2026-06-17T07:10:20+05:30,2026-06-17T07:10:24+05:30
P-0008347,V-03,5,19.168919,72.947807,24.8,2026-06-17T07:10:30+05:30,2026-06-17T07:10:32+05:30
P-0008348,V-03,5,19.168382,72.947596,24.0,2026-06-17T07:10:40+05:30,2026-06-17T07:10:46+05:30
P-0008349,V-03,5,19.168444,72.947123,24.0,2026-06-17T07:10:50+05:30,2026-06-17T07:10:52+05:30
P-0008350,V-03,5,19.168542,72.947039,30.0,2026-06-17T07:11:00+05:30,2026-06-17T07:11:03+05:30
P-0008351,V-03,5,19.168135,72.946618,25.1,2026-06-17T07:11:10+05:30,2026-06-17T07:11:11+05:30
P-0008352,V-03,5,19.16833,72.946446,23.4,2026-06-17T07:11:20+05:30,2026-06-17T07:11:22+05:30
P-0008353,V-03,5,19.168156,72.946298,31.3,2026-06-17T07:11:30+05:30,2026-06-17T07:11:32+05:30
P-0008354,V-03,5,19.167946,72.945916,33.1,2026-06-17T07:11:40+05:30,2026-06-17T07:11:41+05:30
P-0008355,V-03,5,19.167822,72.945594,28.8,2026-06-17T07:11:50+05:30,2026-06-17T07:11:51+05:30
P-0008356,V-03,5,19.167787,72.945552,30.7,2026-06-17T07:12:00+05:30,2026-06-17T07:12:06+05:30
P-0008357,V-03,5,19.167345,72.944995,30.0,2026-06-17T07:12:10+05:30,2026-06-17T07:12:13+05:30
P-0008358,V-03,5,19.16733,72.945058,28.4,2026-06-17T07:12:20+05:30,2026-06-17T07:12:23+05:30
P-0008359,V-03,5,19.167221,72.944429,28.6,2026-06-17T07:12:30+05:30,2026-06-17T07:12:34+05:30
P-0008360,V-03,5,19.167211,72.944529,21.1,2026-06-17T07:12:40+05:30,2026-06-17T07:12:46+05:30
P-0008361,V-03,5,19.166649,72.943893,27.0,2026-06-17T07:12:50+05:30,2026-06-17T07:12:54+05:30
P-0008362,V-03,5,19.166635,72.94382,21.9,2026-06-17T07:13:00+05:30,2026-06-17T07:13:02+05:30
P-0008363,V-03,5,19.166646,72.943569,27.3,2026-06-17T07:13:10+05:30,2026-06-17T07:13:13+05:30
P-0008364,V-03,5,19.166418,72.943604,23.3,2026-06-17T07:13:20+05:30,2026-06-17T07:13:22+05:30
P-0008365,V-03,5,19.166044,72.943202,31.9,2026-06-17T07:13:30+05:30,2026-06-17T07:13:32+05:30
P-0008366,V-03,5,19.166113,72.942889,28.5,2026-06-17T07:13:40+05:30,2026-06-17T07:13:46+05:30
P-0008367,V-03,5,19.165748,72.942485,29.3,2026-06-17T07:13:50+05:30,2026-06-17T07:13:52+05:30
P-0008368,V-03,5,19.165811,72.94229,26.4,2026-06-17T07:14:00+05:30,2026-06-17T07:14:04+05:30
P-0008369,V-03,5,19.16524,72.942158,29.1,2026-06-17T07:14:10+05:30,2026-06-17T07:14:12+05:30
P-0008370,V-03,5,19.165464,72.942168,29.5,2026-06-17T07:14:20+05:30,2026-06-17T07:14:24+05:30
P-0008371,V-03,5,19.165062,72.94167,22.0,2026-06-17T07:14:30+05:30,2026-06-17T07:14:36+05:30
P-0008372,V-03,5,19.165005,72.941791,24.2,2026-06-17T07:14:40+05:30,2026-06-17T07:14:41+05:30
P-0008373,V-03,5,19.164928,72.941547,23.1,2026-06-17T07:14:50+05:30,2026-06-17T07:14:55+05:30
P-0008374,V-03,5,19.164466,72.940963,21.7,2026-06-17T07:15:00+05:30,2026-06-17T07:15:01+05:30
P-0008375,V-03,5,19.164252,72.940879,22.6,2026-06-17T07:15:10+05:30,2026-06-17T07:15:15+05:30
P-0008376,V-03,5,19.164262,72.940686,27.8,2026-06-17T07:15:20+05:30,2026-06-17T07:15:21+05:30
P-0008377,V-03,5,19.163978,72.940138,19.5,2026-06-17T07:15:30+05:30,2026-06-17T07:15:35+05:30
P-0008378,V-03,5,19.163793,72.940084,25.8,2026-06-17T07:15:40+05:30,2026-06-17T07:15:44+05:30
P-0008379,V-03,5,19.163788,72.939918,24.6,2026-06-17T07:15:50+05:30,2026-06-17T07:15:54+05:30
P-0008380,V-03,5,19.16322,72.939598,30.3,2026-06-17T07:16:00+05:30,2026-06-17T07:16:01+05:30
P-0008381,V-03,5,19.163199,72.939279,28.5,2026-06-17T07:16:10+05:30,2026-06-17T07:16:12+05:30
P-0008382,V-03,5,19.163269,72.93915,21.4,2026-06-17T07:16:20+05:30,2026-06-17T07:16:23+05:30
P-0008383,V-03,5,19.163082,72.938806,20.3,2026-06-17T07:16:30+05:30,2026-06-17T07:16:31+05:30
P-0008384,V-03,5,19.162542,72.938917,20.1,2026-06-17T07:16:40+05:30,2026-06-17T07:16:46+05:30
P-0008385,V-03,5,19.162734,72.938295,24.1,2026-06-17T07:16:50+05:30,2026-06-17T07:16:55+05:30
P-0008386,V-03,5,19.162516,72.938347,20.9,2026-06-17T07:17:00+05:30,2026-06-17T07:17:01+05:30
P-0008387,V-03,5,19.162346,72.937829,28.7,2026-06-17T07:17:10+05:30,2026-06-17T07:17:12+05:30
P-0008388,V-03,5,19.162261,72.937647,23.7,2026-06-17T07:17:20+05:30,2026-06-17T07:17:22+05:30
P-0008389,V-03,5,19.161952,72.937385,19.1,2026-06-17T07:17:30+05:30,2026-06-17T07:17:36+05:30
P-0008390,V-03,5,19.161845,72.937219,26.1,2026-06-17T07:17:40+05:30,2026-06-17T07:17:44+05:30
P-0008391,V-03,5,19.161423,72.937016,23.7,2026-06-17T07:17:50+05:30,2026-06-17T07:17:53+05:30
P-0008392,V-03,5,19.161088,72.936979,26.8,2026-06-17T07:18:00+05:30,2026-06-17T07:18:05+05:30
P-0008393,V-03,5,19.161353,72.936432,21.7,2026-06-17T07:18:10+05:30,2026-06-17T07:18:12+05:30
P-0008394,V-03,5,19.160952,72.936193,19.4,2026-06-17T07:18:20+05:30,2026-06-17T07:18:21+05:30
P-0008395,V-03,5,19.160864,72.936274,22.2,2026-06-17T07:18:30+05:30,2026-06-17T07:18:35+05:30
P-0008396,V-03,5,19.160587,72.935797,18.8,2026-06-17T07:18:40+05:30,2026-06-17T07:18:43+05:30
P-0008397,V-03,5,19.160321,72.935633,22.4,2026-06-17T07:18:50+05:30,2026-06-17T07:18:51+05:30
P-0008398,V-03,5,19.160189,72.935341,27.7,2026-06-17T07:19:00+05:30,2026-06-17T07:19:03+05:30
P-0008399,V-03,5,19.160237,72.935215,18.8,2026-06-17T07:19:10+05:30,2026-06-17T07:19:14+05:30
P-0008400,V-03,5,19.159708,72.935104,19.6,2026-06-17T07:19:20+05:30,2026-06-17T07:19:26+05:30
P-0008401,V-03,5,19.159521,72.934634,27.2,2026-06-17T07:19:30+05:30,2026-06-17T07:19:33+05:30
P-0008402,V-03,5,19.159276,72.93467,21.9,2026-06-17T07:19:40+05:30,2026-06-17T07:19:43+05:30
P-0008403,V-03,5,19.159435,72.934253,23.1,2026-06-17T07:19:50+05:30,2026-06-17T07:19:54+05:30
P-0008404,V-03,5,19.159,72.934279,19.8,2026-06-17T07:20:00+05:30,2026-06-17T07:20:06+05:30
P-0008405,V-03,5,19.159014,72.93405,20.3,2026-06-17T07:20:10+05:30,2026-06-17T07:20:15+05:30
P-0008406,V-03,5,19.158619,72.933732,27.0,2026-06-17T07:20:20+05:30,2026-06-17T07:20:24+05:30
P-0008407,V-03,5,19.158412,72.933269,19.9,2026-06-17T07:20:30+05:30,2026-06-17T07:20:31+05:30
P-0008408,V-03,5,19.158264,72.933335,20.4,2026-06-17T07:20:40+05:30,2026-06-17T07:20:41+05:30
P-0008409,V-03,5,19.158436,72.933106,23.9,2026-06-17T07:20:50+05:30,2026-06-17T07:20:52+05:30
P-0008410,V-03,5,19.157933,72.932564,25.0,2026-06-17T07:21:00+05:30,2026-06-17T07:21:03+05:30
P-0008411,V-03,5,19.157917,72.932471,26.6,2026-06-17T07:21:10+05:30,2026-06-17T07:21:15+05:30
P-0008412,V-03,5,19.157491,72.931968,22.2,2026-06-17T07:21:20+05:30,2026-06-17T07:21:25+05:30
P-0008413,V-03,5,19.157311,72.932167,24.0,2026-06-17T07:21:30+05:30,2026-06-17T07:21:36+05:30
P-0008414,V-03,5,19.157232,72.931586,25.5,2026-06-17T07:21:40+05:30,2026-06-17T07:21:43+05:30
P-0008415,V-03,5,19.157379,72.93161,20.4,2026-06-17T07:21:50+05:30,2026-06-17T07:21:51+05:30
P-0008416,V-03,5,19.156987,72.931209,18.5,2026-06-17T07:22:00+05:30,2026-06-17T07:22:02+05:30
P-0008417,V-03,5,19.156788,72.931061,20.7,2026-06-17T07:22:10+05:30,2026-06-17T07:22:11+05:30
P-0008418,V-03,5,19.156395,72.930725,18.0,2026-06-17T07:22:20+05:30,2026-06-17T07:22:22+05:30
P-0008419,V-03,5,19.15642,72.930526,19.1,2026-06-17T07:22:30+05:30,2026-06-17T07:22:35+05:30
P-0008420,V-03,5,19.156123,72.930481,18.2,2026-06-17T07:22:40+05:30,2026-06-17T07:22:44+05:30
P-0008421,V-03,5,19.156052,72.929901,23.2,2026-06-17T07:22:50+05:30,2026-06-17T07:22:54+05:30
P-0008422,V-03,5,19.155891,72.92977,24.9,2026-06-17T07:23:00+05:30,2026-06-17T07:23:04+05:30
P-0008423,V-03,5,19.155433,72.929574,19.4,2026-06-17T07:23:10+05:30,2026-06-17T07:23:12+05:30
P-0008424,V-03,5,19.155234,72.929375,14.7,2026-06-17T07:23:20+05:30,2026-06-17T07:23:23+05:30
P-0008425,V-03,5,19.155119,72.92929,24.3,2026-06-17T07:23:30+05:30,2026-06-17T07:23:35+05:30
P-0008426,V-03,5,19.155104,72.929186,21.0,2026-06-17T07:23:40+05:30,2026-06-17T07:23:45+05:30
P-0008427,V-03,5,19.154855,72.929033,17.9,2026-06-17T07:23:50+05:30,2026-06-17T07:23:52+05:30
P-0008428,V-03,5,19.154177,72.928838,19.0,2026-06-17T07:24:00+05:30,2026-06-17T07:24:06+05:30
P-0008429,V-03,5,19.154256,72.928665,19.8,2026-06-17T07:24:10+05:30,2026-06-17T07:24:11+05:30
P-0008430,V-03,5,19.153714,72.928301,15.6,2026-06-17T07:24:20+05:30,2026-06-17T07:24:22+05:30
P-0008431,V-03,5,19.153823,72.928173,25.6,2026-06-17T07:24:30+05:30,2026-06-17T07:24:35+05:30
P-0008432,V-03,5,19.153193,72.927918,17.3,2026-06-17T07:24:40+05:30,2026-06-17T07:24:43+05:30
P-0008433,V-03,5,19.153219,72.927976,15.2,2026-06-17T07:24:50+05:30,2026-06-17T07:24:52+05:30
P-0008434,V-03,5,19.15289,72.927778,15.8,2026-06-17T07:25:00+05:30,2026-06-17T07:25:06+05:30
P-0008435,V-03,5,19.152541,72.927874,15.9,2026-06-17T07:25:10+05:30,2026-06-17T07:25:13+05:30
P-0008436,V-03,5,19.152317,72.927514,25.3,2026-06-17T07:25:20+05:30,2026-06-17T07:25:24+05:30
P-0008437,V-03,5,19.152161,72.927273,18.2,2026-06-17T07:25:30+05:30,2026-06-17T07:25:33+05:30
P-0008438,V-03,5,19.152119,72.927353,21.2,2026-06-17T07:25:40+05:30,2026-06-17T07:25:43+05:30
P-0008439,V-03,5,19.151496,72.926734,21.5,2026-06-17T07:25:50+05:30,2026-06-17T07:25:54+05:30
P-0008440,V-03,5,19.151592,72.926785,15.1,2026-06-17T07:26:00+05:30,2026-06-17T07:26:06+05:30
P-0008441,V-03,5,19.151235,72.926537,18.0,2026-06-17T07:26:10+05:30,2026-06-17T07:26:14+05:30
P-0008442,V-03,5,19.151141,72.926457,15.1,2026-06-17T07:26:20+05:30,2026-06-17T07:26:22+05:30
P-0008443,V-03,5,19.15082,72.926138,23.8,2026-06-17T07:26:30+05:30,2026-06-17T07:26:33+05:30
P-0008444,V-03,5,19.150412,72.926245,15.7,2026-06-17T07:26:40+05:30,2026-06-17T07:26:45+05:30
P-0008445,V-03,5,19.150168,72.926039,13.4,2026-06-17T07:26:50+05:30,2026-06-17T07:26:51+05:30
P-0008446,V-03,5,19.150026,72.925979,14.8,2026-06-17T07:27:00+05:30,2026-06-17T07:27:04+05:30
P-0008447,V-03,5,19.149556,72.925617,18.7,2026-06-17T07:27:10+05:30,2026-06-17T07:27:16+05:30
P-0008448,V-03,5,19.149516,72.925537,19.2,2026-06-17T07:27:20+05:30,2026-06-17T07:27:22+05:30
P-0008449,V-03,5,19.149267,72.925288,22.7,2026-06-17T07:27:30+05:30,2026-06-17T07:27:35+05:30
P-0008450,V-03,5,19.149291,72.925029,22.4,2026-06-17T07:27:40+05:30,2026-06-17T07:27:44+05:30
P-0008451,V-03,5,19.148595,72.925138,20.1,2026-06-17T07:27:50+05:30,2026-06-17T07:27:54+05:30
P-0008452,V-03,5,19.148444,72.924664,18.0,2026-06-17T07:28:00+05:30,2026-06-17T07:28:06+05:30
P-0008453,V-03,5,19.148185,72.924705,19.3,2026-06-17T07:28:10+05:30,2026-06-17T07:28:14+05:30
P-0008454,V-03,5,19.14825,72.924614,14.6,2026-06-17T07:28:20+05:30,2026-06-17T07:28:24+05:30
P-0008455,V-03,5,19.148085,72.924245,17.6,2026-06-17T07:28:30+05:30,2026-06-17T07:28:36+05:30
P-0008456,V-03,5,19.14746,72.924247,17.4,2026-06-17T07:28:40+05:30,2026-06-17T07:28:46+05:30
P-0008457,V-03,5,19.14715,72.92411,21.4,2026-06-17T07:28:50+05:30,2026-06-17T07:28:53+05:30
P-0008458,V-03,5,19.147184,72.923533,23.6,2026-06-17T07:29:00+05:30,2026-06-17T07:29:03+05:30
P-0008459,V-03,5,19.147073,72.923683,23.2,2026-06-17T07:29:10+05:30,2026-06-17T07:29:12+05:30
P-0008460,V-03,5,19.146622,72.923571,23.1,2026-06-17T07:29:20+05:30,2026-06-17T07:29:21+05:30
P-0008461,V-03,5,19.146443,72.923149,23.1,2026-06-17T07:29:30+05:30,2026-06-17T07:29:32+05:30
P-0008462,V-03,5,19.146016,72.92323,16.3,2026-06-17T07:29:40+05:30,2026-06-17T07:29:43+05:30
P-0008463,V-03,5,19.145747,72.92285,14.5,2026-06-17T07:29:50+05:30,2026-06-17T07:29:54+05:30
P-0008464,V-03,5,19.145731,72.922534,23.0,2026-06-17T07:30:00+05:30,2026-06-17T07:30:06+05:30
P-0008465,V-03,5,19.145646,72.922539,23.3,2026-06-17T07:30:10+05:30,2026-06-17T07:30:14+05:30
P-0008466,V-03,5,19.145301,72.92213,17.8,2026-06-17T07:30:20+05:30,2026-06-17T07:30:24+05:30
P-0008467,V-03,5,19.145152,72.921704,12.8,2026-06-17T07:30:30+05:30,2026-06-17T07:30:34+05:30
P-0008468,V-03,5,19.145384,72.921851,13.9,2026-06-17T07:30:40+05:30,2026-06-17T07:30:43+05:30
P-0008469,V-03,5,19.144912,72.921495,17.3,2026-06-17T07:30:50+05:30,2026-06-17T07:30:56+05:30
P-0008470,V-03,5,19.144907,72.921323,19.0,2026-06-17T07:31:00+05:30,2026-06-17T07:31:06+05:30
P-0008471,V-03,5,19.144903,72.920947,17.6,2026-06-17T07:31:10+05:30,2026-06-17T07:31:14+05:30
P-0008472,V-03,5,19.144432,72.920578,22.7,2026-06-17T07:31:20+05:30,2026-06-17T07:31:24+05:30
P-0008473,V-03,5,19.144219,72.920502,21.3,2026-06-17T07:31:30+05:30,2026-06-17T07:31:36+05:30
P-0008474,V-03,5,19.144369,72.920238,18.6,2026-06-17T07:31:40+05:30,2026-06-17T07:31:43+05:30
P-0008475,V-03,5,19.144174,72.919876,23.4,2026-06-17T07:31:50+05:30,2026-06-17T07:31:55+05:30
P-0008476,V-03,5,19.143809,72.919564,22.7,2026-06-17T07:32:00+05:30,2026-06-17T07:32:04+05:30
P-0008477,V-03,5,19.143553,72.91907,21.2,2026-06-17T07:32:10+05:30,2026-06-17T07:32:13+05:30
P-0008478,V-03,5,19.143726,72.919177,21.5,2026-06-17T07:32:20+05:30,2026-06-17T07:32:26+05:30
P-0008479,V-03,5,19.143492,72.918616,15.6,2026-06-17T07:32:30+05:30,2026-06-17T07:32:32+05:30
P-0008480,V-03,5,19.143386,72.918366,18.1,2026-06-17T07:32:40+05:30,2026-06-17T07:32:44+05:30
P-0008481,V-03,5,19.143407,72.918098,16.2,2026-06-17T07:32:50+05:30,2026-06-17T07:32:56+05:30
P-0008482,V-03,5,19.143098,72.917912,15.6,2026-06-17T07:33:00+05:30,2026-06-17T07:33:01+05:30
P-0008483,V-03,5,19.14267,72.917775,22.3,2026-06-17T07:33:10+05:30,2026-06-17T07:33:14+05:30
P-0008484,V-03,5,19.142581,72.91754,17.8,2026-06-17T07:33:20+05:30,2026-06-17T07:33:24+05:30
P-0008485,V-03,5,19.142603,72.917361,16.4,2026-06-17T07:33:30+05:30,2026-06-17T07:33:33+05:30
P-0008486,V-03,5,19.142652,72.916851,14.8,2026-06-17T07:33:40+05:30,2026-06-17T07:33:42+05:30
P-0008487,V-03,5,19.142432,72.916848,17.5,2026-06-17T07:33:50+05:30,2026-06-17T07:33:51+05:30
P-0008488,V-03,5,19.141918,72.916723,22.3,2026-06-17T07:34:00+05:30,2026-06-17T07:34:06+05:30
P-0008489,V-03,5,19.142136,72.916456,23.3,2026-06-17T07:34:10+05:30,2026-06-17T07:34:15+05:30
P-0008490,V-03,5,19.141629,72.915809,14.3,2026-06-17T07:34:20+05:30,2026-06-17T07:34:23+05:30
P-0008491,V-03,5,19.141528,72.915888,21.8,2026-06-17T07:34:30+05:30,2026-06-17T07:34:31+05:30
P-0008492,V-03,5,19.141312,72.915738,22.9,2026-06-17T07:34:40+05:30,2026-06-17T07:34:45+05:30
P-0008493,V-03,5,19.141429,72.915266,13.2,2026-06-17T07:34:50+05:30,2026-06-17T07:34:53+05:30
P-0008494,V-03,5,19.14106,72.914837,18.1,2026-06-17T07:35:00+05:30,2026-06-17T07:35:04+05:30
P-0008495,V-03,5,19.141097,72.914611,13.9,2026-06-17T07:35:10+05:30,2026-06-17T07:35:14+05:30
P-0008496,V-03,5,19.140924,72.914438,15.3,2026-06-17T07:35:20+05:30,2026-06-17T07:35:23+05:30
P-0008497,V-03,5,19.140997,72.914215,18.6,2026-06-17T07:35:30+05:30,2026-06-17T07:35:35+05:30
P-0008498,V-03,5,19.140469,72.913866,17.7,2026-06-17T07:35:40+05:30,2026-06-17T07:35:43+05:30
P-0008499,V-03,5,19.140259,72.913782,18.1,2026-06-17T07:35:50+05:30,2026-06-17T07:35:54+05:30
P-0008500,V-03,5,19.140144,72.913676,19.6,2026-06-17T07:36:00+05:30,2026-06-17T07:36:03+05:30
P-0008501,V-03,5,19.14023,72.913163,24.0,2026-06-17T07:36:10+05:30,2026-06-17T07:36:14+05:30
P-0008502,V-03,5,19.139793,72.913086,21.2,2026-06-17T07:36:20+05:30,2026-06-17T07:36:25+05:30
P-0008503,V-03,5,19.139692,72.912911,12.6,2026-06-17T07:36:30+05:30,2026-06-17T07:36:34+05:30
P-0008504,V-03,5,19.139471,72.912288,23.6,2026-06-17T07:36:40+05:30,2026-06-17T07:36:45+05:30
P-0008505,V-03,5,19.139689,72.912361,12.3,2026-06-17T07:36:50+05:30,2026-06-17T07:36:56+05:30
P-0008506,V-03,5,19.139457,72.911825,22.4,2026-06-17T07:37:00+05:30,2026-06-17T07:37:03+05:30
P-0008507,V-03,5,19.139333,72.911723,20.0,2026-06-17T07:37:10+05:30,2026-06-17T07:37:16+05:30
P-0008508,V-03,5,19.139198,72.911202,20.5,2026-06-17T07:37:20+05:30,2026-06-17T07:37:26+05:30
P-0008509,V-03,5,19.138729,72.911411,14.2,2026-06-17T07:37:30+05:30,2026-06-17T07:37:32+05:30
P-0008510,V-03,5,19.138756,72.910715,12.2,2026-06-17T07:37:40+05:30,2026-06-17T07:37:46+05:30
P-0008511,V-03,5,19.138569,72.910688,18.9,2026-06-17T07:37:50+05:30,2026-06-17T07:37:55+05:30
P-0008512,V-03,5,19.138725,72.910235,14.9,2026-06-17T07:38:00+05:30,2026-06-17T07:38:06+05:30
P-0008513,V-03,5,19.138539,72.910189,20.4,2026-06-17T07:38:10+05:30,2026-06-17T07:38:13+05:30
P-0008514,V-03,5,19.13808,72.909838,13.0,2026-06-17T07:38:20+05:30,2026-06-17T07:38:26+05:30
P-0008515,V-03,5,19.137964,72.909877,18.3,2026-06-17T07:38:30+05:30,2026-06-17T07:38:33+05:30
P-0008516,V-03,5,19.137964,72.90921,20.3,2026-06-17T07:38:40+05:30,2026-06-17T07:38:42+05:30
P-0008517,V-03,5,19.137691,72.909046,18.8,2026-06-17T07:38:50+05:30,2026-06-17T07:38:55+05:30
P-0008518,V-03,5,19.137556,72.909023,16.9,2026-06-17T07:39:00+05:30,2026-06-17T07:39:06+05:30
P-0008519,V-03,5,19.137523,72.908757,16.6,2026-06-17T07:39:10+05:30,2026-06-17T07:39:15+05:30
P-0008520,V-03,5,19.137443,72.908396,22.8,2026-06-17T07:39:20+05:30,2026-06-17T07:39:26+05:30
P-0008521,V-03,5,19.137034,72.907891,12.9,2026-06-17T07:39:30+05:30,2026-06-17T07:39:34+05:30
P-0008522,V-03,5,19.137166,72.907867,15.7,2026-06-17T07:39:40+05:30,2026-06-17T07:39:41+05:30
P-0008523,V-03,5,19.136703,72.907491,20.3,2026-06-17T07:39:50+05:30,2026-06-17T07:39:55+05:30
P-0008524,V-03,5,19.136768,72.907332,20.1,2026-06-17T07:40:00+05:30,2026-06-17T07:40:03+05:30
P-0008525,V-03,5,19.136675,72.907049,21.9,2026-06-17T07:40:10+05:30,2026-06-17T07:40:14+05:30
P-0008526,V-03,5,19.136356,72.906849,18.5,2026-06-17T07:40:20+05:30,2026-06-17T07:40:26+05:30
P-0008527,V-03,5,19.136179,72.906552,20.8,2026-06-17T07:40:30+05:30,2026-06-17T07:40:34+05:30
P-0008528,V-03,5,19.136288,72.906242,22.1,2026-06-17T07:40:40+05:30,2026-06-17T07:40:46+05:30
P-0008529,V-03,5,19.136014,72.906021,24.1,2026-06-17T07:40:50+05:30,2026-06-17T07:40:54+05:30
P-0008530,V-03,5,19.135962,72.906063,22.4,2026-06-17T07:41:00+05:30,2026-06-17T07:41:02+05:30
P-0008531,V-03,5,19.135394,72.905728,14.4,2026-06-17T07:41:10+05:30,2026-06-17T07:41:12+05:30
P-0008532,V-03,5,19.135242,72.905362,22.9,2026-06-17T07:41:20+05:30,2026-06-17T07:41:23+05:30
P-0008533,V-03,5,19.135131,72.905166,19.8,2026-06-17T07:41:30+05:30,2026-06-17T07:41:32+05:30
P-0008534,V-03,5,19.135105,72.904688,18.8,2026-06-17T07:41:40+05:30,2026-06-17T07:41:41+05:30
P-0008535,V-03,5,19.134963,72.90457,17.0,2026-06-17T07:41:50+05:30,2026-06-17T07:41:54+05:30
P-0008536,V-03,5,19.134952,72.904123,22.8,2026-06-17T07:42:00+05:30,2026-06-17T07:42:01+05:30
P-0008537,V-03,5,19.134678,72.904046,24.3,2026-06-17T07:42:10+05:30,2026-06-17T07:42:13+05:30
P-0008538,V-03,5,19.134441,72.903822,21.7,2026-06-17T07:42:20+05:30,2026-06-17T07:42:24+05:30
P-0008539,V-03,5,19.134076,72.903649,21.6,2026-06-17T07:42:30+05:30,2026-06-17T07:42:34+05:30
P-0008540,V-03,5,19.133958,72.903544,23.4,2026-06-17T07:42:40+05:30,2026-06-17T07:42:45+05:30
P-0008541,V-03,5,19.134132,72.903099,15.0,2026-06-17T07:42:50+05:30,2026-06-17T07:42:53+05:30
P-0008542,V-03,5,19.133896,72.902739,14.9,2026-06-17T07:43:00+05:30,2026-06-17T07:43:06+05:30
P-0008543,V-03,5,19.133759,72.902453,15.8,2026-06-17T07:43:10+05:30,2026-06-17T07:43:11+05:30
P-0008544,V-03,5,19.133427,72.902396,24.5,2026-06-17T07:43:20+05:30,2026-06-17T07:43:25+05:30
P-0008545,V-03,5,19.13337,72.902137,16.1,2026-06-17T07:43:30+05:30,2026-06-17T07:43:34+05:30
P-0008546,V-03,5,19.133086,72.901812,18.4,2026-06-17T07:43:40+05:30,2026-06-17T07:43:44+05:30
P-0008547,V-03,5,19.132942,72.901441,15.2,2026-06-17T07:43:50+05:30,2026-06-17T07:43:51+05:30
P-0008548,V-03,5,19.132814,72.90151,17.0,2026-06-17T07:44:00+05:30,2026-06-17T07:44:03+05:30
P-0008549,V-03,5,19.132958,72.901252,17.0,2026-06-17T07:44:10+05:30,2026-06-17T07:44:16+05:30
P-0008550,V-03,5,19.132483,72.900816,22.0,2026-06-17T07:44:20+05:30,2026-06-17T07:44:21+05:30
P-0008551,V-03,5,19.132296,72.900437,16.1,2026-06-17T07:44:30+05:30,2026-06-17T07:44:31+05:30
P-0008552,V-03,5,19.132368,72.900405,17.9,2026-06-17T07:44:40+05:30,2026-06-17T07:44:42+05:30
P-0008553,V-03,5,19.131917,72.899921,25.2,2026-06-17T07:44:50+05:30,2026-06-17T07:44:54+05:30
P-0008554,V-03,5,19.132081,72.900068,17.6,2026-06-17T07:45:00+05:30,2026-06-17T07:45:05+05:30
P-0008555,V-03,5,19.131779,72.899449,15.7,2026-06-17T07:45:10+05:30,2026-06-17T07:45:15+05:30
P-0008556,V-03,5,19.131863,72.899113,23.0,2026-06-17T07:45:20+05:30,2026-06-17T07:45:25+05:30
P-0008557,V-03,5,19.131576,72.899196,16.7,2026-06-17T07:45:30+05:30,2026-06-17T07:45:32+05:30
